Track,Model_Type,Full_Label,Parliament,Scope_Raw,Mundlak,Interaction,Predictor,exp_coef,CI_lo,CI_hi,p_value,N_rows,N_speakers,NB_alpha,Exch_alpha,Formula,Rate_type,GEE_cluster,Timestamp,Mundlak_rate,Mundlak_sentiment,Mundlak_party_status,Mundlak_orientation,Scale_sentiment,Scale_orientation
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Sentiment_label_float,1.0696,1.0533,1.0861,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Party_status,0.7739,0.6532,0.9168,0.003,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Party_orientation_float,0.9589,0.8765,1.049,0.3597,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M]:Party_orientation_float,1.0943,0.9566,1.2518,0.1889,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Intercept,0.0488,0.0478,0.0499,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M],1.0601,1.0392,1.0814,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,I((Speaker_age_at_session - 50.381261) / 10),0.767,0.7608,0.7732,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,scale(speech_rate_syll),0.5827,0.5777,0.5877,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Sentiment_label_float,1.0696,1.065,1.0742,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Party_status,0.7739,0.7607,0.7872,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Party_orientation_float,0.9589,0.9466,0.9713,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M]:Party_orientation_float,1.0943,1.0785,1.1103,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Intercept,0.0575,0.0453,0.073,0.0,117305,342,1.220002,0.2640,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M],1.0276,0.7783,1.357,0.8475,117305,342,1.220002,0.2640,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,PL,PL_int_gender_x_orientation,False,gender_x_orientation,I((Speaker_age_at_session - 51.186846) / 10),1.0275,0.952,1.109,0.486,117305,342,1.220002,0.2640,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,PL,PL_int_gender_x_orientation,False,gender_x_orientation,scale(speech_rate_syll),0.6248,0.6103,0.6396,0.0,117305,342,1.220002,0.2640,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Sentiment_label_float,1.0249,1.0187,1.0313,0.0,117305,342,1.220002,0.2640,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Party_status,1.2998,1.0287,1.6422,0.028,117305,342,1.220002,0.2640,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Party_orientation_float,1.0645,0.9468,1.1969,0.2959,117305,342,1.220002,0.2640,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M]:Party_orientation_float,1.0573,0.9131,1.2243,0.4563,117305,342,1.220002,0.2640,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Intercept,0.0456,0.0344,0.0604,0.0,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M],1.1699,0.8315,1.6461,0.3678,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,PL,PL_int_gender_x_orientation,False,gender_x_orientation,I((Speaker_age_at_session - 51.186846) / 10),0.9175,0.8435,0.998,0.0447,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,PL,PL_int_gender_x_orientation,False,gender_x_orientation,scale(speech_rate_syll),0.5975,0.5684,0.6281,0.0,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Sentiment_label_float,1.029,1.0146,1.0437,0.0001,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Party_status,0.8973,0.6853,1.175,0.4309,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Party_orientation_float,1.0796,0.9265,1.2579,0.3264,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M]:Party_orientation_float,0.9711,0.806,1.1701,0.758,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Intercept,0.0456,0.0343,0.0605,0.0,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M],1.1699,0.8345,1.6402,0.3627,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,PL,PL_int_gender_x_orientation,False,gender_x_orientation,I((Speaker_age_at_session - 51.186846) / 10),0.9175,0.8439,0.9975,0.0435,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,PL,PL_int_gender_x_orientation,False,gender_x_orientation,scale(speech_rate_syll),0.5975,0.5667,0.63,0.0,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Sentiment_label_float,1.029,1.0146,1.0437,0.0001,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Party_status,0.8973,0.6832,1.1786,0.4362,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Party_orientation_float,1.0796,0.9264,1.2581,0.3269,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M]:Party_orientation_float,0.9711,0.8062,1.1698,0.7577,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Intercept,0.0456,0.0442,0.047,0.0,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M],1.1699,1.1357,1.2051,0.0,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,PL,PL_int_gender_x_orientation,False,gender_x_orientation,I((Speaker_age_at_session - 51.186846) / 10),0.9175,0.9086,0.9264,0.0,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,PL,PL_int_gender_x_orientation,False,gender_x_orientation,scale(speech_rate_syll),0.5975,0.5908,0.6042,0.0,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Sentiment_label_float,1.029,1.0231,1.035,0.0,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Party_status,0.8973,0.8721,0.9232,0.0,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Party_orientation_float,1.0796,1.0626,1.0968,0.0,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,PL,PL_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M]:Party_orientation_float,0.9711,0.9552,0.9873,0.0005,117305,342,1.220002,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
